id_inspection;name_piece;ref_piece;name_program;state;dents;corrosions;scratches;details;inspection_date;inspection_path;inspection_validated;user_validation;creation_date;user_creation;modification_date;user_modification
757;Elevator;0069-0181;Complete inspection;Almost perfect;false;true;false;;2025-05-11;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;2;2025-03-20;4;2024-09-22;
758;Engine cover;63020-049;Gantry system;Perfect;false;true;true;material composition checked;2024-12-31;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;3;2024-09-15;5;2024-12-26;
759;Cockpit window;69221-101;Gantry system;Really bad;true;false;true;;2024-07-09;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;3;2024-10-14;6;2024-10-27;
760;Engine cover;52125-268;Gantry system;Average;true;false;false;;2024-08-14;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;3;2024-07-07;4;2024-09-09;6
761;Elevator;59779-917;Complete inspection;Not Good;true;true;false;;2024-08-22;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;1;2024-08-02;7;2025-04-15;
762;Tail fin;23667-001;Camera only;Really bad;true;false;false;weight recorded;2024-12-16;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;3;2024-11-18;4;2024-12-13;
763;Elevator;10337-162;Rotating table plus camera;Perfect;true;true;true;;2025-06-02;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;1;2024-11-08;7;2025-01-29;5
764;Landing gear;21695-375;Complete inspection;Not Good;false;false;false;;2024-12-12;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;2;2024-09-19;5;2025-04-15;
765;Wing A;0574-0122;Camera only;Almost perfect;true;true;true;color consistency verified;2024-08-06;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2025-05-17;5;2024-09-03;
766;Rudder;0409-7760;Big robot arm;Average;true;true;true;;2025-03-24;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;1;2024-11-16;9;2024-12-23;
767;Cockpit window;36987-2791;Gantry system;Good;true;true;true;packaging condition assessed;2025-05-06;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;1;2024-11-27;10;2024-07-06;
768;Aileron;0173-0844;Camera only;Not Good;false;false;true;;2025-05-09;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;2;2024-09-22;10;2024-08-20;
769;Rudder;36987-2132;Gantry system;Average;false;false;true;;2025-06-10;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;2;2025-01-15;10;2024-12-21;
770;Engine cover;62750-005;Rotating table plus camera;Not Good;true;false;true;;2025-05-15;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;1;2025-01-14;9;2024-12-22;3
771;Fuselage panel;43742-0298;Gantry system;Really bad;true;false;false;;2025-05-05;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2024-07-20;9;2024-12-19;
772;Wing A;53746-146;Gantry system;Destroyed;false;false;false;dimensions measured;2024-07-28;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;2;2025-02-20;4;2025-02-10;
773;Cockpit window;65044-0827;Complete inspection;Good;true;true;false;;2025-02-16;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;1;2025-04-17;6;2024-09-20;
774;Engine cover;21130-413;Camera only;Average;false;true;false;packaging condition assessed;2025-03-08;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;1;2024-10-07;4;2025-01-27;
775;Fuselage panel;40092-500;Gantry system;Really bad;false;false;false;weight recorded;2024-06-22;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;1;2024-08-09;5;2024-08-31;
776;Rudder;62756-543;Gantry system;Almost perfect;false;true;true;;2024-11-21;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;2;2025-05-10;9;2024-08-20;
777;Wing A;50436-3173;Rotating table plus camera;Really bad;false;false;true;;2025-04-20;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;3;2024-12-08;6;2024-12-25;
778;Engine cover;68745-2004;Gantry system;Perfect;true;true;true;;2024-11-20;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;2;2024-11-17;6;2025-04-05;
779;Landing gear;34666-002;Gantry system;Really bad;false;false;false;surface finish inspected;2024-11-14;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;2;2024-07-30;9;2025-03-24;
780;Cockpit window;42507-086;Complete inspection;Really bad;false;true;true;;2025-04-26;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;1;2024-06-23;7;2024-12-23;
781;Elevator;64942-1038;Complete inspection;Destroyed;true;false;false;dimensions measured;2024-07-13;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;1;2024-10-12;10;2024-12-24;
782;Wing A;75981-909;Camera only;Perfect;true;true;false;;2024-07-29;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;1;2024-06-17;6;2024-08-04;
783;Landing gear;49726-022;Big robot arm;Really bad;true;true;true;;2025-04-24;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;3;2024-12-19;7;2024-11-28;
784;Rudder;24571-108;Rotating table plus camera;Good;false;true;true;material composition checked;2024-06-23;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;2;2025-01-03;7;2025-03-23;
785;Engine cover;0944-8402;Rotating table plus camera;Destroyed;true;true;true;packaging condition assessed;2025-03-08;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;1;2025-01-25;9;2025-03-20;
786;Aileron;52544-162;Gantry system;Destroyed;true;true;false;;2025-03-29;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;2;2025-01-25;7;2025-02-26;6
787;Landing gear;68094-171;Camera only;Good;false;false;false;;2024-07-22;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;2;2024-06-15;6;2025-05-03;
788;Landing gear;61096-0003;Gantry system;Almost perfect;false;false;true;packaging condition assessed;2024-10-16;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;2;2024-11-03;8;2024-10-23;8
789;Rudder;16571-012;Big robot arm;Not Good;false;true;false;material composition checked;2025-04-22;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;2;2025-04-01;4;2024-10-01;8
790;Wing A;0603-2108;Big robot arm;Not Good;false;false;false;material composition checked;2025-01-30;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;2;2025-01-25;9;2024-10-09;
791;Engine cover;61098-010;Rotating table plus camera;Good;false;true;false;dimensions measured;2024-11-14;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;2;2024-12-17;8;2024-06-21;
792;Rudder;33261-005;Complete inspection;Destroyed;false;true;false;surface finish inspected;2025-05-21;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;3;2024-09-11;6;2024-08-31;
793;Elevator;68084-293;Rotating table plus camera;Good;false;true;true;;2025-04-29;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;3;2025-05-06;8;2024-06-16;
794;Wing A;15127-978;Big robot arm;Good;false;false;false;;2024-07-11;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;2;2025-02-02;8;2025-03-07;
795;Cockpit window;24385-152;Complete inspection;Destroyed;true;true;true;;2024-11-01;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;3;2024-06-25;8;2024-07-22;6
796;Rudder;65862-470;Big robot arm;Destroyed;false;false;true;;2024-07-07;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;2;2024-08-16;4;2025-02-27;
797;Aileron;16714-400;Gantry system;Average;true;true;false;;2024-09-15;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;3;2024-10-04;7;2024-08-16;
798;Flap;0054-0120;Rotating table plus camera;Not Good;false;true;false;;2025-01-24;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;2;2025-03-29;8;2024-11-02;
799;Wing A;57896-461;Camera only;Good;true;true;false;material composition checked;2025-02-25;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;1;2025-05-25;10;2024-06-15;
800;Fuselage panel;67046-482;Complete inspection;Perfect;true;false;false;packaging condition assessed;2025-04-17;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;2;2024-07-25;5;2024-08-06;9
801;Fuselage panel;57955-2781;Gantry system;Perfect;false;true;true;weight recorded;2025-03-04;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;3;2024-12-09;9;2024-06-24;7
802;Rudder;52183-385;Rotating table plus camera;Good;true;false;true;weight recorded;2024-10-15;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;3;2025-05-20;4;2024-08-24;
803;Wing A;35356-469;Complete inspection;Destroyed;false;true;false;;2024-12-30;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;2;2024-10-25;6;2024-11-14;
804;Fuselage panel;49035-008;Complete inspection;Good;true;true;false;;2024-10-29;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;1;2025-03-02;8;2024-08-22;7
805;Engine cover;52685-440;Gantry system;Destroyed;false;false;true;surface finish inspected;2025-03-16;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;1;2024-12-01;10;2024-09-01;
806;Engine cover;43063-477;Rotating table plus camera;Not Good;true;false;false;;2024-06-21;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;3;2025-03-12;8;2025-04-02;5
807;Rudder;36987-3148;Gantry system;Almost perfect;true;true;false;;2024-09-06;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;1;2025-03-28;5;2024-11-09;
808;Wing A;36000-046;Gantry system;Good;false;false;true;material composition checked;2024-11-28;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;3;2024-06-24;10;2024-06-12;
809;Tail fin;37205-228;Rotating table plus camera;Almost perfect;true;true;false;material composition checked;2024-10-16;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;3;2025-04-12;9;2024-09-01;
810;Rudder;59572-630;Rotating table plus camera;Not Good;true;false;false;packaging condition assessed;2024-12-15;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;3;2024-07-09;5;2025-01-18;
811;Flap;41520-909;Complete inspection;Not Good;true;true;false;material composition checked;2024-10-10;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;1;2024-07-30;6;2024-08-02;
812;Landing gear;55154-0157;Rotating table plus camera;Good;true;false;false;color consistency verified;2024-09-23;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;2;2025-04-03;10;2025-01-26;
813;Elevator;0781-3305;Gantry system;Destroyed;false;true;true;;2024-10-25;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;3;2024-08-31;6;2025-01-24;
814;Landing gear;10056-359;Camera only;Destroyed;false;false;false;packaging condition assessed;2025-06-09;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;1;2024-06-16;4;2025-05-04;
815;Fuselage panel;50383-705;Camera only;Destroyed;true;false;false;;2025-01-05;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;3;2025-02-06;4;2025-05-06;
816;Cockpit window;0944-0493;Rotating table plus camera;Average;false;false;true;;2024-08-05;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;1;2024-11-30;5;2025-02-14;
817;Rudder;43598-204;Gantry system;Perfect;false;true;false;packaging condition assessed;2024-06-17;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;1;2024-09-22;10;2024-12-06;
818;Flap;0054-8740;Big robot arm;Average;true;true;true;;2024-06-28;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;1;2024-08-21;4;2024-11-07;
819;Tail fin;63304-710;Camera only;Not Good;true;true;true;;2025-02-15;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;1;2024-12-04;8;2024-06-25;
820;Tail fin;23155-217;Big robot arm;Average;false;false;true;dimensions measured;2025-06-01;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;3;2025-02-22;7;2024-10-05;
821;Engine cover;49702-215;Rotating table plus camera;Average;true;false;true;material composition checked;2025-04-08;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;1;2024-08-07;4;2025-02-15;
822;Flap;61767-305;Camera only;Destroyed;true;true;false;dimensions measured;2024-06-22;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;1;2025-04-15;9;2025-03-28;
823;Fuselage panel;52124-0004;Camera only;Good;false;true;true;;2025-05-29;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;2;2024-09-16;10;2024-09-17;
824;Rudder;68084-607;Big robot arm;Not Good;true;false;true;;2025-03-05;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;3;2025-02-27;7;2024-07-05;
825;Fuselage panel;49967-066;Big robot arm;Good;false;true;false;packaging condition assessed;2024-12-29;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;2;2025-06-01;6;2025-04-11;
826;Cockpit window;51645-269;Camera only;Average;true;true;true;material composition checked;2024-08-24;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;2;2024-07-19;5;2024-10-21;
827;Cockpit window;43353-764;Gantry system;Not Good;false;true;true;;2024-07-14;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;1;2024-09-13;6;2024-12-26;
828;Flap;52257-1001;Big robot arm;Destroyed;true;false;true;;2025-04-27;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;1;2024-11-16;4;2025-02-17;
829;Flap;52862-010;Gantry system;Not Good;true;true;false;dimensions measured;2024-12-24;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;2;2024-08-19;6;2025-01-27;
830;Wing A;0268-6218;Complete inspection;Destroyed;true;false;false;weight recorded;2024-08-10;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;1;2025-02-03;10;2024-07-31;
831;Aileron;0093-4177;Gantry system;Almost perfect;true;false;false;material composition checked;2024-12-09;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;2;2024-07-13;5;2025-04-13;
832;Rudder;11673-550;Gantry system;Destroyed;true;true;false;dimensions measured;2025-02-16;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;2;2024-06-11;4;2025-04-29;
833;Wing A;0944-4302;Camera only;Not Good;false;false;false;;2024-06-12;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;1;2025-03-20;4;2024-08-21;
834;Cockpit window;59754-002;Complete inspection;Not Good;true;true;false;;2024-11-11;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2024-11-22;7;2024-09-01;3
835;Landing gear;49924-1231;Camera only;Perfect;false;false;false;;2024-06-15;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;1;2024-07-02;7;2024-07-04;
836;Aileron;54868-5258;Rotating table plus camera;Perfect;false;false;true;;2024-07-08;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;2;2025-01-11;7;2024-10-21;
837;Elevator;62577-613;Rotating table plus camera;Good;false;true;true;dimensions measured;2024-11-13;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;2;2025-04-29;9;2024-06-30;
838;Engine cover;43353-579;Rotating table plus camera;Really bad;true;false;true;packaging condition assessed;2024-09-06;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;2;2024-12-30;9;2024-07-17;
839;Tail fin;46994-235;Gantry system;Perfect;true;true;true;;2024-10-31;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;1;2025-01-18;8;2025-01-22;2
840;Fuselage panel;48951-8129;Gantry system;Good;false;false;true;dimensions measured;2024-10-08;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;3;2025-04-27;9;2025-03-23;
841;Tail fin;0378-7098;Camera only;Average;false;true;true;;2025-01-03;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;1;2025-05-19;6;2024-08-15;
842;Tail fin;24385-803;Camera only;Average;true;true;true;surface finish inspected;2024-07-08;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;1;2025-01-07;9;2024-11-04;
843;Wing A;27505-003;Rotating table plus camera;Good;true;false;true;;2025-06-09;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;1;2024-09-28;8;2025-01-05;
844;Flap;64735-010;Big robot arm;Destroyed;false;true;true;;2025-05-03;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;2;2024-09-10;9;2025-04-03;8
845;Wing A;0093-2061;Gantry system;Destroyed;true;false;true;color consistency verified;2025-02-10;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;1;2025-04-16;7;2024-09-16;
846;Aileron;21695-826;Big robot arm;Perfect;false;false;false;;2024-10-10;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;3;2025-02-11;8;2024-09-24;
847;Landing gear;68084-772;Gantry system;Almost perfect;true;true;true;;2024-06-22;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;3;2024-09-22;9;2025-03-06;
848;Engine cover;52125-780;Complete inspection;Almost perfect;true;true;false;surface finish inspected;2025-02-19;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2024-09-02;6;2024-09-05;
849;Landing gear;55111-531;Gantry system;Really bad;false;false;false;color consistency verified;2025-03-24;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;3;2025-03-09;8;2024-07-17;
850;Wing A;54458-993;Complete inspection;Perfect;true;true;true;;2024-07-10;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;1;2025-04-10;8;2024-12-09;
851;Rudder;36987-1657;Gantry system;Almost perfect;false;true;true;;2024-09-04;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;2;2025-04-15;9;2025-03-29;8
852;Wing A;52125-865;Camera only;Almost perfect;true;true;true;material composition checked;2025-01-13;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;2;2024-11-19;7;2025-03-28;
853;Engine cover;61958-0602;Big robot arm;Almost perfect;true;false;false;surface finish inspected;2025-01-29;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;3;2025-01-28;5;2025-02-22;9
854;Engine cover;33261-011;Gantry system;Destroyed;true;true;false;packaging condition assessed;2025-05-06;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;2;2024-08-30;8;2024-06-11;8
855;Flap;10191-1425;Big robot arm;Average;true;true;false;dimensions measured;2024-09-22;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;2;2024-07-11;7;2025-03-15;
856;Cockpit window;0143-9966;Gantry system;Almost perfect;false;false;false;material composition checked;2024-09-11;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;2;2024-06-15;10;2024-07-06;
857;Elevator;10742-1526;Gantry system;Average;true;false;false;color consistency verified;2024-06-25;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;1;2024-09-13;10;2025-01-17;
858;Tail fin;52125-128;Rotating table plus camera;Not Good;true;false;false;;2024-06-14;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2024-09-19;9;2025-06-05;
859;Engine cover;59762-0220;Complete inspection;Almost perfect;true;true;false;;2025-06-04;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;2;2024-09-22;10;2024-07-07;10
860;Fuselage panel;58394-636;Complete inspection;Good;false;true;false;packaging condition assessed;2024-09-19;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;3;2024-12-18;4;2024-07-18;
861;Flap;0268-1418;Camera only;Almost perfect;true;true;true;;2024-12-04;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;2;2024-10-13;9;2024-10-28;
862;Engine cover;0363-0083;Big robot arm;Almost perfect;true;false;false;weight recorded;2025-03-20;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;2;2025-02-08;9;2024-07-07;
863;Tail fin;0603-3442;Gantry system;Almost perfect;true;false;false;;2025-02-05;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;2;2025-04-30;10;2024-11-10;3
864;Elevator;50988-170;Rotating table plus camera;Not Good;false;false;false;;2024-12-25;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;3;2024-08-26;9;2024-06-28;
865;Tail fin;36987-1884;Camera only;Almost perfect;false;true;true;;2024-12-27;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;2;2024-09-13;9;2024-09-05;10
866;Fuselage panel;0179-0068;Camera only;Average;true;false;true;;2025-03-12;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;3;2025-04-29;5;2025-03-15;
867;Aileron;49817-0077;Big robot arm;Almost perfect;true;false;true;;2025-03-12;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;3;2025-01-26;5;2024-08-24;
868;Cockpit window;66992-340;Gantry system;Almost perfect;false;true;true;material composition checked;2025-03-22;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;2;2024-09-25;8;2024-09-12;
869;Fuselage panel;43063-332;Gantry system;Perfect;false;false;false;surface finish inspected;2024-11-18;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;3;2024-10-15;9;2024-11-07;
870;Flap;54473-205;Complete inspection;Good;true;false;false;;2025-04-22;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2024-12-22;9;2025-01-02;
871;Flap;64679-275;Complete inspection;Perfect;false;true;false;color consistency verified;2025-04-27;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;2;2025-06-05;4;2025-01-23;
872;Landing gear;62630-001;Big robot arm;Good;false;false;true;material composition checked;2024-11-15;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;1;2024-08-17;5;2025-03-31;
873;Landing gear;59779-258;Gantry system;Really bad;false;false;true;surface finish inspected;2025-03-12;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;1;2025-04-19;7;2024-10-13;
874;Tail fin;54868-6209;Camera only;Really bad;true;false;true;material composition checked;2024-06-12;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;2;2024-10-02;9;2025-01-22;4
875;Flap;66078-368;Gantry system;Perfect;true;false;false;;2025-04-28;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;1;2025-04-12;10;2025-05-30;
876;Elevator;0002-3233;Camera only;Average;true;true;true;color consistency verified;2025-01-28;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;2;2024-06-29;10;2025-04-01;
877;Rudder;37205-584;Gantry system;Destroyed;true;false;false;;2024-09-13;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;3;2024-09-22;9;2025-03-23;
878;Engine cover;21695-943;Big robot arm;Almost perfect;true;false;true;;2025-01-03;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;2;2024-06-18;8;2025-01-03;
879;Flap;43269-743;Gantry system;Perfect;false;true;false;;2024-08-10;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;3;2025-06-05;9;2025-04-14;
880;Cockpit window;65862-134;Complete inspection;Almost perfect;true;true;true;weight recorded;2024-06-18;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;2;2025-02-08;8;2024-07-14;
881;Fuselage panel;42192-124;Gantry system;Almost perfect;true;false;false;;2024-12-10;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;2;2025-05-29;5;2024-09-19;
882;Aileron;51346-212;Gantry system;Almost perfect;false;false;false;dimensions measured;2024-11-06;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;3;2024-10-22;10;2024-07-23;
883;Rudder;37000-149;Camera only;Destroyed;false;true;true;color consistency verified;2025-06-10;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;3;2024-09-23;5;2025-04-14;5
884;Rudder;11822-0915;Rotating table plus camera;Good;false;false;false;;2025-01-06;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;1;2024-10-06;8;2024-07-31;3
885;Flap;67046-950;Camera only;Almost perfect;true;true;false;dimensions measured;2025-03-07;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;1;2025-05-03;9;2024-12-23;
886;Rudder;54575-458;Rotating table plus camera;Really bad;false;true;true;packaging condition assessed;2024-12-30;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;1;2024-10-06;5;2024-12-18;
887;Landing gear;11822-7206;Complete inspection;Good;false;true;false;;2025-03-18;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;2;2024-07-25;10;2025-02-07;
888;Fuselage panel;51138-055;Gantry system;Perfect;false;true;true;weight recorded;2025-05-15;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;1;2024-09-26;6;2024-06-15;
889;Rudder;11716-8653;Rotating table plus camera;Perfect;true;false;true;;2024-09-26;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;2;2025-04-25;9;2024-12-05;
890;Fuselage panel;49349-468;Complete inspection;Good;false;true;true;;2024-12-12;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;1;2025-01-30;10;2025-01-17;6
891;Rudder;49358-546;Complete inspection;Average;false;false;false;;2024-08-08;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;2;2025-05-11;5;2025-02-13;2
892;Aileron;41250-453;Rotating table plus camera;Average;false;false;false;;2024-12-10;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;1;2025-02-19;5;2024-12-22;
893;Aileron;60429-315;Gantry system;Destroyed;false;false;true;color consistency verified;2024-07-30;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;3;2024-11-09;7;2025-03-23;
894;Tail fin;21695-693;Big robot arm;Almost perfect;true;true;false;surface finish inspected;2024-07-24;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;3;2025-04-20;5;2025-02-02;
895;Tail fin;49999-588;Big robot arm;Almost perfect;true;true;false;;2024-11-13;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;3;2025-01-15;5;2024-08-09;
896;Wing A;0113-0189;Rotating table plus camera;Average;false;false;true;;2024-09-14;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;3;2024-10-15;5;2025-02-02;
897;Flap;13811-583;Complete inspection;Almost perfect;true;false;true;color consistency verified;2024-12-09;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;2;2025-06-05;5;2025-02-20;
