id_inspection;name_piece;ref_piece;name_program;state;dents;corrosions;scratches;details;inspection_date;inspection_path;inspection_validated;user_validation;creation_date;user_creation;modification_date;user_modification;deleted
746;Tail fin;53157-300;Complete inspection;Not good;FALSE;FALSE;TRUE;;2024-09-24;ftp://inspection-server/aircraft/B777/Tail fin/53157-300/2024-09-24;TRUE;3;2024-09-24 17:02:28;10;2024-09-28 09:50:04;3;false
747;Landing gear;36987-2920;Rotating table plus camera;Destroyed;TRUE;TRUE;TRUE;;2025-02-09;ftp://inspection-server/aircraft/B777/Landing gear/36987-2920/2025-02-09;TRUE;3;2025-02-09 18:16:08;4;2025-02-12 19:37:42;3;false
748;Engine cover;49288-0224;Complete inspection;Average;TRUE;TRUE;FALSE;weight recorded;2024-08-31;ftp://inspection-server/aircraft/Engine cover/49288-0224/2024-08-31;TRUE;2;2024-08-31 17:41:18;5;2024-09-07 05:18:57;2;false
749;Cockpit window;0904-5776;Big robot arm;Really bad;TRUE;FALSE;TRUE;;2024-10-02;ftp://inspection-server/aircraft/B777/Cockpit window/0904-5776/2024-10-02;TRUE;1;2024-10-02 18:14:22;4;2024-10-06 11:21:05;1;false
750;Engine cover;41520-306;Rotating table plus camera;Not good;FALSE;TRUE;TRUE;dimensions measured;2024-09-04;ftp://inspection-server/aircraft/A320neo/Engine cover/41520-306/2024-09-04;TRUE;2;2024-09-04 08:24:09;5;2024-09-05 07:19:46;2;false
751;Elevator;55150-115;Complete inspection;Not good;TRUE;FALSE;TRUE;;2024-11-14;ftp://inspection-server/aircraft/B777/Elevator/55150-115/2024-11-14;TRUE;3;2024-11-14 20:51:54;8;2024-11-17 07:15:09;3;false
752;Wing A;51079-516;Gantry system;Really bad;TRUE;FALSE;TRUE;;2025-01-17;ftp://inspection-server/aircraft/B787/Wing A/51079-516/2025-01-17;TRUE;1;2025-01-17 13:35:32;4;2025-01-21 01:18:25;1;false
753;Aileron;68647-205;Big robot arm;Not good;TRUE;TRUE;FALSE;;2024-09-18;ftp://inspection-server/aircraft/A380/Aileron/68647-205/2024-09-18;TRUE;1;2024-09-18 01:23:30;9;2024-09-24 05:08:11;1;false
754;Cockpit window;64477-001;Camera only;Average;FALSE;TRUE;TRUE;;2025-04-21;ftp://inspection-server/aircraft/A320neo/Cockpit window/64477-001/2025-04-21;TRUE;2;2025-04-21 08:07:35;4;2025-04-26 23:44:35;2;false
755;Tail fin;21695-762;Complete inspection;Not good;TRUE;FALSE;TRUE;;2025-05-01;ftp://inspection-server/aircraft/A380/Tail fin/21695-762/2025-05-01;TRUE;2;2025-05-01 19:58:41;4;2025-05-05 02:10:06;2;false
756;Cockpit window;41595-5519;Big robot arm;Good;FALSE;TRUE;FALSE;;2024-08-12;ftp://inspection-server/aircraft/A320neo/Cockpit window/41595-5519/2024-08-12;TRUE;2;2024-08-12 22:22:41;9;2024-08-16 11:15:45;2;false
757;Elevator;0069-0181;Complete inspection;Good;FALSE;TRUE;FALSE;;2025-05-11;ftp://inspection-server/aircraft/A380/Elevator/0069-0181/2025-05-11;TRUE;2;2025-05-11 07:36:51;4;2025-05-16 14:18:54;2;false
758;Engine cover;63020-049;Gantry system;Average;FALSE;TRUE;TRUE;material composition checked;2024-12-31;ftp://inspection-server/aircraft/B747/Engine cover/63020-049/2024-12-31;FALSE;;2024-12-31 13:35:11;5;;;false
759;Cockpit window;69221-101;Gantry system;Really bad;TRUE;FALSE;TRUE;;2024-07-09;ftp://inspection-server/aircraft/B737/Cockpit window/69221-101/2024-07-09;TRUE;1;2024-07-09 23:41:43;6;2024-07-11 22:45:24;1;false
760;Engine cover;52125-268;Gantry system;Good;TRUE;FALSE;FALSE;;2024-08-14;ftp://inspection-server/aircraft/A380/Engine cover/52125-268/2024-08-14;TRUE;1;2024-08-14 21:30:04;4;2024-08-21 11:01:21;1;false
761;Elevator;59779-917;Complete inspection;Really bad;TRUE;TRUE;FALSE;;2024-08-22;ftp://inspection-server/aircraft/A320neo/Elevator/59779-917/2024-08-22;TRUE;3;2024-08-22 18:38:38;7;2024-08-24 03:00:53;3;false
762;Tail fin;23667-001;Camera only;Good;TRUE;FALSE;FALSE;weight recorded;2024-12-16;ftp://inspection-server/aircraft/B787/Tail fin/23667-001/2024-12-16;TRUE;1;2024-12-16 03:15:28;4;2024-12-18 13:23:11;1;false
763;Elevator;10337-162;Rotating table plus camera;Destroyed;TRUE;TRUE;TRUE;;2025-06-02;ftp://inspection-server/aircraft/B737/Elevator/10337-162/2025-06-02;TRUE;3;2025-06-02 08:45:37;7;2025-06-06 09:17:49;3;false
764;Landing gear;21695-375;Complete inspection;Good;FALSE;FALSE;FALSE;;2024-12-12;ftp://inspection-server/aircraft/B777/Landing gear/21695-375/2024-12-12;TRUE;1;2024-12-12 21:02:27;5;2024-12-13 14:40:48;1;false
765;Wing A;0574-0122;Camera only;Not good;TRUE;TRUE;TRUE;color consistency verified;2024-08-06;ftp://inspection-server/aircraft/B747/Wing A/0574-0122/2024-08-06;TRUE;3;2024-08-06 07:11:22;5;2024-08-12 16:07:06;3;false
766;Rudder;0409-7760;Big robot arm;Really bad;TRUE;TRUE;TRUE;;2025-03-24;ftp://inspection-server/aircraft/B787/Rudder/0409-7760/2025-03-24;TRUE;3;2025-03-24 16:54:00;9;2025-03-25 16:33:28;3;false
767;Cockpit window;36987-2791;Gantry system;Really bad;TRUE;TRUE;TRUE;packaging condition assessed;2025-05-06;ftp://inspection-server/aircraft/B777/Cockpit window/36987-2791/2025-05-06;TRUE;2;2025-05-06 15:15:42;10;2025-05-10 21:28:01;2;false
768;Aileron;0173-0844;Camera only;Not good;FALSE;FALSE;TRUE;;2025-05-09;ftp://inspection-server/aircraft/B777/Aileron/0173-0844/2025-05-09;TRUE;1;2025-05-09 09:51:22;10;2025-05-15 00:53:11;1;false
769;Rudder;36987-2132;Gantry system;Not good;FALSE;FALSE;TRUE;;2025-06-10;ftp://inspection-server/aircraft/B747/Rudder/36987-2132/2025-06-10;TRUE;1;2025-06-10 13:28:53;10;2025-06-15 05:21:31;1;false
770;Engine cover;62750-005;Rotating table plus camera;Really bad;TRUE;FALSE;TRUE;;2025-05-15;ftp://inspection-server/aircraft/A350/Engine cover/62750-005/2025-05-15;TRUE;3;2025-05-15 23:28:36;9;2025-05-16 19:11:20;3;false
771;Fuselage panel;43742-0298;Gantry system;Good;TRUE;FALSE;FALSE;;2025-05-05;ftp://inspection-server/aircraft/B747/Fuselage panel/43742-0298/2025-05-05;TRUE;3;2025-05-05 15:05:06;9;2025-05-08 21:08:49;3;false
772;Wing A;53746-146;Gantry system;Perfect;FALSE;FALSE;FALSE;dimensions measured;2024-07-28;ftp://inspection-server/aircraft/B787/Wing A/53746-146/2024-07-28;TRUE;3;2024-07-28 14:55:21;4;2024-07-29 04:43:07;3;false
773;Cockpit window;65044-0827;Complete inspection;Average;TRUE;TRUE;FALSE;;2025-02-16;ftp://inspection-server/aircraft/Cockpit window/65044-0827/2025-02-16;TRUE;2;2025-02-16 20:20:54;6;2025-02-21 06:28:42;2;false
774;Engine cover;21130-413;Camera only;Not good;FALSE;TRUE;FALSE;packaging condition assessed;2025-03-08;ftp://inspection-server/aircraft/B787/Engine cover/21130-413/2025-03-08;TRUE;3;2025-03-08 13:25:09;4;2025-03-10 02:00:38;3;false
775;Fuselage panel;40092-500;Gantry system;Perfect;FALSE;FALSE;FALSE;weight recorded;2024-06-22;ftp://inspection-server/aircraft/B787/Fuselage panel/40092-500/2024-06-22;TRUE;1;2024-06-22 17:15:40;5;2024-06-23 02:31:53;1;false
776;Rudder;62756-543;Gantry system;Average;FALSE;TRUE;TRUE;;2024-11-21;ftp://inspection-server/aircraft/B787/Rudder/62756-543/2024-11-21;TRUE;2;2024-11-21 19:00:03;9;2024-11-26 13:28:08;2;false
777;Wing A;50436-3173;Rotating table plus camera;Good;FALSE;FALSE;TRUE;;2025-04-20;ftp://inspection-server/aircraft/B777/Wing A/50436-3173/2025-04-20;TRUE;1;2025-04-20 08:41:12;6;2025-04-26 06:05:22;1;false
778;Engine cover;68745-2004;Gantry system;Destroyed;TRUE;TRUE;TRUE;;2024-11-20;ftp://inspection-server/aircraft/Engine cover/68745-2004/2024-11-20;TRUE;3;2024-11-20 02:42:42;6;2024-11-21 16:57:15;3;false
779;Landing gear;34666-002;Gantry system;Good;FALSE;FALSE;FALSE;surface finish inspected;2024-11-14;ftp://inspection-server/aircraft/B787/Landing gear/34666-002/2024-11-14;TRUE;3;2024-11-14 00:54:55;9;2024-11-14 10:35:08;3;false
780;Cockpit window;42507-086;Complete inspection;Really bad;FALSE;TRUE;TRUE;;2025-04-26;ftp://inspection-server/aircraft/B737/Cockpit window/42507-086/2025-04-26;TRUE;1;2025-04-26 14:13:51;7;2025-05-01 10:03:49;1;false
781;Elevator;64942-1038;Complete inspection;Good;TRUE;FALSE;FALSE;dimensions measured;2024-07-13;ftp://inspection-server/aircraft/B777/Elevator/64942-1038/2024-07-13;TRUE;2;2024-07-13 06:03:32;10;2024-07-19 16:15:54;2;false
782;Wing A;75981-909;Camera only;Average;TRUE;TRUE;FALSE;;2024-07-29;ftp://inspection-server/aircraft/B747/Wing A/75981-909/2024-07-29;TRUE;1;2024-07-29 06:29:00;6;2024-08-01 11:49:05;1;false
783;Landing gear;49726-022;Big robot arm;Destroyed;TRUE;TRUE;TRUE;;2025-04-24;ftp://inspection-server/aircraft/A350/Landing gear/49726-022/2025-04-24;TRUE;1;2025-04-24 02:25:52;7;2025-04-26 02:06:11;1;false
784;Rudder;24571-108;Rotating table plus camera;Average;FALSE;TRUE;TRUE;material composition checked;2024-06-23;ftp://inspection-server/aircraft/A350/Rudder/24571-108/2024-06-23;TRUE;3;2024-06-23 23:48:47;7;2024-06-28 15:49:25;3;false
785;Engine cover;0944-8402;Rotating table plus camera;Really bad;TRUE;TRUE;TRUE;packaging condition assessed;2025-03-08;ftp://inspection-server/aircraft/Engine cover/0944-8402/2025-03-08;TRUE;3;2025-03-08 04:45:29;9;2025-03-14 01:28:53;3;false
786;Aileron;52544-162;Gantry system;Really bad;TRUE;TRUE;FALSE;;2025-03-29;ftp://inspection-server/aircraft/B737/Aileron/52544-162/2025-03-29;FALSE;;2025-03-29 01:41:13;7;;;false
787;Landing gear;68094-171;Camera only;Perfect;FALSE;FALSE;FALSE;;2024-07-22;ftp://inspection-server/aircraft/A350/Landing gear/68094-171/2024-07-22;TRUE;1;2024-07-22 15:01:22;6;2024-07-29 06:57:31;1;false
788;Landing gear;61096-0003;Gantry system;Good;FALSE;FALSE;TRUE;packaging condition assessed;2024-10-16;ftp://inspection-server/aircraft/A380/Landing gear/61096-0003/2024-10-16;TRUE;2;2024-10-16 07:32:03;8;2024-10-17 09:51:19;2;false
789;Rudder;16571-012;Big robot arm;Not good;FALSE;TRUE;FALSE;material composition checked;2025-04-22;ftp://inspection-server/aircraft/B787/Rudder/16571-012/2025-04-22;TRUE;3;2025-04-22 22:29:21;4;2025-04-28 03:50:35;3;false
790;Wing A;0603-2108;Big robot arm;Good;FALSE;FALSE;FALSE;material composition checked;2025-01-30;ftp://inspection-server/aircraft/B777/Wing A/0603-2108/2025-01-30;TRUE;2;2025-01-30 09:41:38;9;2025-02-01 02:36:56;2;false
791;Engine cover;61098-010;Rotating table plus camera;Average;FALSE;TRUE;FALSE;dimensions measured;2024-11-14;ftp://inspection-server/aircraft/A320neo/Engine cover/61098-010/2024-11-14;TRUE;2;2024-11-14 11:24:23;8;2024-11-14 21:01:14;2;false
792;Rudder;33261-005;Complete inspection;Average;FALSE;TRUE;FALSE;surface finish inspected;2025-05-21;ftp://inspection-server/aircraft/B737/Rudder/33261-005/2025-05-21;TRUE;2;2025-05-21 14:00:17;6;2025-05-26 15:35:42;2;false
793;Elevator;68084-293;Rotating table plus camera;Not good;FALSE;TRUE;TRUE;;2025-04-29;ftp://inspection-server/aircraft/A350/Elevator/68084-293/2025-04-29;TRUE;2;2025-04-29 02:48:57;8;2025-05-05 11:26:05;2;false
794;Wing A;15127-978;Big robot arm;Almost perfect;FALSE;FALSE;FALSE;;2024-07-11;ftp://inspection-server/aircraft/A350/Wing A/15127-978/2024-07-11;TRUE;1;2024-07-11 15:22:44;8;2024-07-13 11:54:09;1;false
795;Cockpit window;24385-152;Complete inspection;Really bad;TRUE;TRUE;TRUE;;2024-11-01;ftp://inspection-server/aircraft/B787/Cockpit window/24385-152/2024-11-01;TRUE;3;2024-11-01 00:15:26;8;2024-11-01 13:47:18;3;false
796;Rudder;65862-470;Big robot arm;Good;FALSE;FALSE;TRUE;;2024-07-07;ftp://inspection-server/aircraft/A380/Rudder/65862-470/2024-07-07;TRUE;1;2024-07-07 10:58:03;4;2024-07-07 23:12:24;1;false
797;Aileron;16714-400;Gantry system;Not good;TRUE;TRUE;FALSE;;2024-09-15;ftp://inspection-server/aircraft/B777/Aileron/16714-400/2024-09-15;TRUE;3;2024-09-15 18:35:53;7;2024-09-17 13:40:32;3;false
798;Flap;0054-0120;Rotating table plus camera;Average;FALSE;TRUE;FALSE;;2025-01-24;ftp://inspection-server/aircraft/B787/Flap/0054-0120/2025-01-24;TRUE;3;2025-01-24 17:14:17;8;2025-01-26 02:38:49;3;false
799;Wing A;57896-461;Camera only;Really bad;TRUE;TRUE;FALSE;material composition checked;2025-02-25;ftp://inspection-server/aircraft/A380/Wing A/57896-461/2025-02-25;TRUE;1;2025-02-25 03:47:28;10;2025-03-02 10:03:26;1;false
800;Fuselage panel;67046-482;Complete inspection;Not good;TRUE;FALSE;FALSE;packaging condition assessed;2025-04-17;ftp://inspection-server/aircraft/A320neo/Fuselage panel/67046-482/2025-04-17;TRUE;2;2025-04-17 10:19:46;5;2025-04-24 01:54:35;2;false
801;Fuselage panel;57955-2781;Gantry system;Really bad;FALSE;TRUE;TRUE;weight recorded;2025-03-04;ftp://inspection-server/aircraft/B747/Fuselage panel/57955-2781/2025-03-04;TRUE;3;2025-03-04 13:39:35;9;2025-03-07 14:37:47;3;false
802;Rudder;52183-385;Rotating table plus camera;Really bad;TRUE;FALSE;TRUE;weight recorded;2024-10-15;ftp://inspection-server/aircraft/A320neo/Rudder/52183-385/2024-10-15;TRUE;2;2024-10-15 04:20:16;4;2024-10-16 02:17:13;2;false
803;Wing A;35356-469;Complete inspection;Average;FALSE;TRUE;FALSE;;2024-12-30;ftp://inspection-server/aircraft/B737/Wing A/35356-469/2024-12-30;TRUE;1;2024-12-30 14:06:08;6;2025-01-04 06:22:51;1;false
804;Fuselage panel;49035-008;Complete inspection;Not good;TRUE;TRUE;FALSE;;2024-10-29;ftp://inspection-server/aircraft/A350/Fuselage panel/49035-008/2024-10-29;TRUE;3;2024-10-29 13:23:28;8;2024-11-04 22:09:31;3;false
805;Engine cover;52685-440;Gantry system;Not good;FALSE;FALSE;TRUE;surface finish inspected;2025-03-16;ftp://inspection-server/aircraft/Engine cover/52685-440/2025-03-16;TRUE;1;2025-03-16 15:36:58;10;2025-03-23 14:18:07;1;false
806;Engine cover;43063-477;Rotating table plus camera;Average;TRUE;FALSE;FALSE;;2024-06-21;ftp://inspection-server/aircraft/A320neo/Engine cover/43063-477/2024-06-21;FALSE;;2024-06-21 14:55:21;8;;;false
807;Rudder;36987-3148;Gantry system;Average;TRUE;TRUE;FALSE;;2024-09-06;ftp://inspection-server/aircraft/A380/Rudder/36987-3148/2024-09-06;TRUE;3;2024-09-06 20:48:48;5;2024-09-09 17:55:03;3;false
808;Wing A;36000-046;Gantry system;Average;FALSE;FALSE;TRUE;material composition checked;2024-11-28;ftp://inspection-server/aircraft/A350/Wing A/36000-046/2024-11-28;FALSE;;2024-11-28 09:54:09;10;;;false
809;Tail fin;37205-228;Rotating table plus camera;Not good;TRUE;TRUE;FALSE;material composition checked;2024-10-16;ftp://inspection-server/aircraft/A350/Tail fin/37205-228/2024-10-16;TRUE;1;2024-10-16 14:53:45;9;2024-10-23 03:00:50;1;false
810;Rudder;59572-630;Rotating table plus camera;Not good;TRUE;FALSE;FALSE;packaging condition assessed;2024-12-15;ftp://inspection-server/aircraft/B737/Rudder/59572-630/2024-12-15;TRUE;1;2024-12-15 16:56:09;5;2024-12-17 16:05:17;1;false
811;Flap;41520-909;Complete inspection;Average;TRUE;TRUE;FALSE;material composition checked;2024-10-10;ftp://inspection-server/aircraft/B747/Flap/41520-909/2024-10-10;TRUE;2;2024-10-10 21:33:02;6;2024-10-16 10:10:56;2;false
812;Landing gear;55154-0157;Rotating table plus camera;Good;TRUE;FALSE;FALSE;color consistency verified;2024-09-23;ftp://inspection-server/aircraft/A320neo/Landing gear/55154-0157/2024-09-23;TRUE;3;2024-09-23 03:10:58;10;2024-09-26 07:32:23;3;false
813;Elevator;0781-3305;Gantry system;Really bad;FALSE;TRUE;TRUE;;2024-10-25;ftp://inspection-server/aircraft/A380/Elevator/0781-3305/2024-10-25;TRUE;3;2024-10-25 13:16:46;6;2024-10-27 00:09:21;3;false
814;Landing gear;10056-359;Camera only;Good;FALSE;FALSE;FALSE;packaging condition assessed;2025-06-09;ftp://inspection-server/aircraft/A350/Landing gear/10056-359/2025-06-09;TRUE;2;2025-06-09 13:32:47;4;2025-06-10 00:31:40;2;false
815;Fuselage panel;50383-705;Camera only;Average;TRUE;FALSE;FALSE;;2025-01-05;ftp://inspection-server/aircraft/B787/Fuselage panel/50383-705/2025-01-05;TRUE;2;2025-01-05 08:58:20;4;2025-01-09 17:28:20;2;false
816;Cockpit window;0944-0493;Rotating table plus camera;Good;FALSE;FALSE;TRUE;;2024-08-05;ftp://inspection-server/aircraft/B737/Cockpit window/0944-0493/2024-08-05;TRUE;2;2024-08-05 04:35:21;5;2024-08-09 16:08:20;2;false
817;Rudder;43598-204;Gantry system;Good;FALSE;TRUE;FALSE;packaging condition assessed;2024-06-17;ftp://inspection-server/aircraft/A380/Rudder/43598-204/2024-06-17;TRUE;2;2024-06-17 20:17:31;10;2024-06-22 09:18:50;2;false
818;Flap;0054-8740;Big robot arm;Not good;TRUE;TRUE;TRUE;;2024-06-28;ftp://inspection-server/aircraft/Flap/0054-8740/2024-06-28;TRUE;1;2024-06-28 04:29:06;4;2024-06-28 05:42:06;1;false
819;Tail fin;63304-710;Camera only;Really bad;TRUE;TRUE;TRUE;;2025-02-15;ftp://inspection-server/aircraft/Tail fin/63304-710/2025-02-15;TRUE;3;2025-02-15 13:20:03;8;2025-02-18 07:04:45;3;false
820;Tail fin;23155-217;Big robot arm;Average;FALSE;FALSE;TRUE;dimensions measured;2025-06-01;ftp://inspection-server/aircraft/A350/Tail fin/23155-217/2025-06-01;TRUE;1;2025-06-01 23:33:30;7;2025-06-07 08:26:19;1;false
821;Engine cover;49702-215;Rotating table plus camera;Not good;TRUE;FALSE;TRUE;material composition checked;2025-04-08;ftp://inspection-server/aircraft/A380/Engine cover/49702-215/2025-04-08;TRUE;2;2025-04-08 09:25:21;4;2025-04-09 12:38:07;2;false
822;Flap;61767-305;Camera only;Average;TRUE;TRUE;FALSE;dimensions measured;2024-06-22;ftp://inspection-server/aircraft/B747/Flap/61767-305/2024-06-22;TRUE;1;2024-06-22 02:30:27;9;2024-06-24 02:35:31;1;false
823;Fuselage panel;52124-0004;Camera only;Not good;FALSE;TRUE;TRUE;;2025-05-29;ftp://inspection-server/aircraft/Fuselage panel/52124-0004/2025-05-29;TRUE;3;2025-05-29 22:42:38;10;2025-05-31 18:58:37;3;false
824;Rudder;68084-607;Big robot arm;Not good;TRUE;FALSE;TRUE;;2025-03-05;ftp://inspection-server/aircraft/Rudder/68084-607/2025-03-05;TRUE;3;2025-03-05 10:18:24;7;2025-03-11 17:15:33;3;false
825;Fuselage panel;49967-066;Big robot arm;Good;FALSE;TRUE;FALSE;packaging condition assessed;2024-12-29;ftp://inspection-server/aircraft/Fuselage panel/49967-066/2024-12-29;TRUE;2;2024-12-29 06:36:02;6;2025-01-03 17:54:49;2;false
826;Cockpit window;51645-269;Camera only;Not good;TRUE;TRUE;TRUE;material composition checked;2024-08-24;ftp://inspection-server/aircraft/Cockpit window/51645-269/2024-08-24;TRUE;1;2024-08-24 05:26:52;5;2024-08-25 22:29:22;1;false
827;Cockpit window;43353-764;Gantry system;Really bad;FALSE;TRUE;TRUE;;2024-07-14;ftp://inspection-server/aircraft/B777/Cockpit window/43353-764/2024-07-14;TRUE;1;2024-07-14 00:01:03;6;2024-07-15 09:29:13;1;false
828;Flap;52257-1001;Big robot arm;Really bad;TRUE;FALSE;TRUE;;2025-04-27;ftp://inspection-server/aircraft/B747/Flap/52257-1001/2025-04-27;TRUE;1;2025-04-27 13:03:07;4;2025-05-04 11:05:05;1;false
829;Flap;52862-010;Gantry system;Not good;TRUE;TRUE;FALSE;dimensions measured;2024-12-24;ftp://inspection-server/aircraft/B737/Flap/52862-010/2024-12-24;TRUE;2;2024-12-24 16:15:38;6;2024-12-31 10:28:59;2;false
830;Wing A;0268-6218;Complete inspection;Good;TRUE;FALSE;FALSE;weight recorded;2024-08-10;ftp://inspection-server/aircraft/A380/Wing A/0268-6218/2024-08-10;FALSE;;2024-08-10 06:51:56;10;;;false
831;Aileron;0093-4177;Gantry system;Not good;TRUE;FALSE;FALSE;material composition checked;2024-12-09;ftp://inspection-server/aircraft/B777/Aileron/0093-4177/2024-12-09;TRUE;3;2024-12-09 14:48:52;5;2024-12-16 07:53:47;3;false
832;Rudder;11673-550;Gantry system;Not good;TRUE;TRUE;FALSE;dimensions measured;2025-02-16;ftp://inspection-server/aircraft/B747/Rudder/11673-550/2025-02-16;FALSE;;2025-02-16 20:14:24;4;;;false
833;Wing A;0944-4302;Camera only;Good;FALSE;FALSE;FALSE;;2024-06-12;ftp://inspection-server/aircraft/A350/Wing A/0944-4302/2024-06-12;TRUE;3;2024-06-12 02:43:31;4;2024-06-15 00:58:42;3;false
834;Cockpit window;59754-002;Complete inspection;Average;TRUE;TRUE;FALSE;;2024-11-11;ftp://inspection-server/aircraft/B747/Cockpit window/59754-002/2024-11-11;TRUE;1;2024-11-11 12:21:33;7;2024-11-18 02:16:09;1;false
835;Landing gear;49924-1231;Camera only;Almost perfect;FALSE;FALSE;FALSE;;2024-06-15;ftp://inspection-server/aircraft/A380/Landing gear/49924-1231/2024-06-15;TRUE;2;2024-06-15 23:37:24;7;2024-06-16 04:21:23;2;false
836;Aileron;54868-5258;Rotating table plus camera;Average;FALSE;FALSE;TRUE;;2024-07-08;ftp://inspection-server/aircraft/A320neo/Aileron/54868-5258/2024-07-08;TRUE;2;2024-07-08 12:47:44;7;2024-07-14 12:25:42;2;false
837;Elevator;62577-613;Rotating table plus camera;Not good;FALSE;TRUE;TRUE;dimensions measured;2024-11-13;ftp://inspection-server/aircraft/B777/Elevator/62577-613/2024-11-13;TRUE;3;2024-11-13 00:50:26;9;2024-11-17 11:42:54;3;false
838;Engine cover;43353-579;Rotating table plus camera;Not good;TRUE;FALSE;TRUE;packaging condition assessed;2024-09-06;ftp://inspection-server/aircraft/B787/Engine cover/43353-579/2024-09-06;TRUE;2;2024-09-06 22:56:37;9;2024-09-11 17:30:08;2;false
839;Tail fin;46994-235;Gantry system;Destroyed;TRUE;TRUE;TRUE;;2024-10-31;ftp://inspection-server/aircraft/B787/Tail fin/46994-235/2024-10-31;TRUE;1;2024-10-31 14:26:36;8;2024-11-05 22:49:31;1;false
840;Fuselage panel;48951-8129;Gantry system;Good;FALSE;FALSE;TRUE;dimensions measured;2024-10-08;ftp://inspection-server/aircraft/B787/Fuselage panel/48951-8129/2024-10-08;TRUE;3;2024-10-08 13:45:25;9;2024-10-10 10:33:27;3;false
841;Tail fin;0378-7098;Camera only;Really bad;FALSE;TRUE;TRUE;;2025-01-03;ftp://inspection-server/aircraft/A320neo/Tail fin/0378-7098/2025-01-03;TRUE;3;2025-01-03 00:21:44;6;2025-01-08 18:40:16;3;false
842;Tail fin;24385-803;Camera only;Really bad;TRUE;TRUE;TRUE;surface finish inspected;2024-07-08;ftp://inspection-server/aircraft/A380/Tail fin/24385-803/2024-07-08;TRUE;3;2024-07-08 03:55:18;9;2024-07-14 12:12:34;3;false
843;Wing A;27505-003;Rotating table plus camera;Really bad;TRUE;FALSE;TRUE;;2025-06-09;ftp://inspection-server/aircraft/A320neo/Wing A/27505-003/2025-06-09;TRUE;3;2025-06-09 02:21:20;8;2025-06-14 02:51:48;3;false
844;Flap;64735-010;Big robot arm;Average;FALSE;TRUE;TRUE;;2025-05-03;ftp://inspection-server/aircraft/A350/Flap/64735-010/2025-05-03;TRUE;2;2025-05-03 02:38:25;9;2025-05-03 14:09:28;2;false
845;Wing A;0093-2061;Gantry system;Average;TRUE;FALSE;TRUE;color consistency verified;2025-02-10;ftp://inspection-server/aircraft/B787/Wing A/0093-2061/2025-02-10;TRUE;2;2025-02-10 14:22:23;7;2025-02-16 05:42:23;2;false
846;Aileron;21695-826;Big robot arm;Good;FALSE;FALSE;FALSE;;2024-10-10;ftp://inspection-server/aircraft/Aileron/21695-826/2024-10-10;TRUE;1;2024-10-10 01:46:23;8;2024-10-14 16:29:53;1;false
847;Landing gear;68084-772;Gantry system;Really bad;TRUE;TRUE;TRUE;;2024-06-22;ftp://inspection-server/aircraft/A320neo/Landing gear/68084-772/2024-06-22;TRUE;2;2024-06-22 23:16:41;9;2024-06-25 21:12:09;2;false
848;Engine cover;52125-780;Complete inspection;Average;TRUE;TRUE;FALSE;surface finish inspected;2025-02-19;ftp://inspection-server/aircraft/B747/Engine cover/52125-780/2025-02-19;TRUE;3;2025-02-19 23:27:53;6;2025-02-23 17:13:17;3;false
849;Landing gear;55111-531;Gantry system;Perfect;FALSE;FALSE;FALSE;color consistency verified;2025-03-24;ftp://inspection-server/aircraft/B787/Landing gear/55111-531/2025-03-24;TRUE;1;2025-03-24 23:07:15;8;2025-03-26 11:59:33;1;false
850;Wing A;54458-993;Complete inspection;Really bad;TRUE;TRUE;TRUE;;2024-07-10;ftp://inspection-server/aircraft/B747/Wing A/54458-993/2024-07-10;TRUE;3;2024-07-10 20:58:04;8;2024-07-13 22:46:08;3;false
851;Rudder;36987-1657;Gantry system;Really bad;FALSE;TRUE;TRUE;;2024-09-04;ftp://inspection-server/aircraft/B787/Rudder/36987-1657/2024-09-04;TRUE;1;2024-09-04 04:51:48;9;2024-09-08 11:09:25;1;false
852;Wing A;52125-865;Camera only;Not good;TRUE;TRUE;TRUE;material composition checked;2025-01-13;ftp://inspection-server/aircraft/B737/Wing A/52125-865/2025-01-13;TRUE;2;2025-01-13 07:13:41;7;2025-01-14 20:16:08;2;false
853;Engine cover;61958-0602;Big robot arm;Not good;TRUE;FALSE;FALSE;surface finish inspected;2025-01-29;ftp://inspection-server/aircraft/B777/Engine cover/61958-0602/2025-01-29;TRUE;2;2025-01-29 10:11:11;5;2025-01-30 04:49:17;2;false
854;Engine cover;33261-011;Gantry system;Not good;TRUE;TRUE;FALSE;packaging condition assessed;2025-05-06;ftp://inspection-server/aircraft/A380/Engine cover/33261-011/2025-05-06;TRUE;2;2025-05-06 09:51:19;8;2025-05-10 19:30:19;2;false
855;Flap;10191-1425;Big robot arm;Not good;TRUE;TRUE;FALSE;dimensions measured;2024-09-22;ftp://inspection-server/aircraft/B737/Flap/10191-1425/2024-09-22;TRUE;3;2024-09-22 16:06:01;7;2024-09-28 19:06:58;3;false
856;Cockpit window;0143-9966;Gantry system;Perfect;FALSE;FALSE;FALSE;material composition checked;2024-09-11;ftp://inspection-server/aircraft/B787/Cockpit window/0143-9966/2024-09-11;TRUE;1;2024-09-11 16:06:27;10;2024-09-13 13:04:28;1;false
857;Elevator;10742-1526;Gantry system;Not good;TRUE;FALSE;FALSE;color consistency verified;2024-06-25;ftp://inspection-server/aircraft/B737/Elevator/10742-1526/2024-06-25;TRUE;1;2024-06-25 02:08:42;10;2024-06-25 05:30:17;1;false
